name,branche,telefon,email,adresse,website,hat_website,website_erreichbar,website_alter_jahre,hat_ssl,ladezeit_ms,ist_mobilfreundlich,wayback_datum,google_place_id,google_rating,google_bewertungen,score,score_gruende,gefunden_am,status
Börger Elektrotechnik GmbH,Elektriker,0511 837741,,"Thuler Weg 3, 30519 Hannover, Deutschland",http://www.boergerelektrotechnik.de/,True,True,,False,5027,True,,ChIJd4CM9QQLsEcRREnlpTQgFpc,4.5,15,30,Kein HTTPS (+10) | Sehr langsam (5027ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Munzert Sanitärinstallation GmbH - Badsanierung Hannover,Klempner,0176 36308534,,"Kopernikusstraße 7B, 30167 Hannover, Deutschland",https://munzert-sanitaer.de/,True,True,7,True,1088,True,22.08.2019,ChIJ56sG6FtxsEcRjSTaygmkv-s,5,32,30,Website veraltet (7 Jahre) (+15) | Gute Aktivität (32 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Taebel Inh. Martin Rose e. K.,Klempner,0511 697079,,"Hebbelstraße 1, 30177 Hannover, Deutschland",https://www.taebel.de/,True,True,17,True,1804,True,22.06.2009,ChIJ5xY2DLoMsEcR-95LC8XSlOg,4.3,15,30,Website sehr alt (17 Jahre) (+25) | Telefon bekannt (+5),2026-05-28,neu
Mundt Haustechnik GmbH,Klempner,0511 54328120,,"Kronsbergstraße 19, 30880 Laatzen, Deutschland",http://haustechnik.mundt.de/,True,True,,False,2401,True,,ChIJQ3neRmcKsEcRGwsd8PHk0E4,4,82,30,Kein HTTPS (+10) | Langsam (2401ms) (+5) | Viele Bewertungen (82) (+10) | Telefon bekannt (+5),2026-05-28,neu
Fahlbusch Dach-Wand-Klempner GmbH,Klempner,0511 3520978,,"Emil-Meyer-Straße 10, 30165 Hannover, Deutschland",http://www.dach-hannover.de/,True,True,,False,5917,True,,ChIJgVjQ7GBzsEcRywUwTooIPMM,5,2,30,Kein HTTPS (+10) | Sehr langsam (5917ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Mathias Mehmke Installateur- & Heizungsbauermeister,Installateur,0511 8665315,,"Zum Wiehegraben 15, 30519 Hannover, Deutschland",https://mehmke-shk.de/,True,True,3,True,1217,False,14.12.2023,ChIJP2z19RELsEcR2l6GFifzXug,5,29,30,Nicht mobilfreundlich (+15) | Gute Aktivität (29 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Munzert Sanitärinstallation GmbH - Badsanierung Hannover,Installateur,0176 36308534,,"Kopernikusstraße 7B, 30167 Hannover, Deutschland",https://munzert-sanitaer.de/,True,True,7,True,1134,True,22.08.2019,ChIJ56sG6FtxsEcRjSTaygmkv-s,5,32,30,Website veraltet (7 Jahre) (+15) | Gute Aktivität (32 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Tom Carter GmbH,Installateur,0511 86029300,,"Mönckebergallee 8, 30453 Hannover, Deutschland",http://www.carter-shk.de/,True,True,2,False,3174,True,25.07.2024,ChIJBy-ATRbhnUcRIVZiHnabw_o,5,17,30,Kein HTTPS (+10) | Sehr langsam (3174ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Taebel Inh. Martin Rose e. K.,Installateur,0511 697079,,"Hebbelstraße 1, 30177 Hannover, Deutschland",https://www.taebel.de/,True,True,17,True,1731,True,22.06.2009,ChIJ5xY2DLoMsEcR-95LC8XSlOg,4.3,15,30,Website sehr alt (17 Jahre) (+25) | Telefon bekannt (+5),2026-05-28,neu
Malerbetrieb Jörg Scholz | Hannover,Maler,0177 8131012,,"Dieckbornstraße 49, 30449 Hannover, Deutschland",http://www.maler-jscholz.de/,True,True,,False,3247,True,,ChIJ38aHuqF1sEcRIMgQtiZGWyU,5,11,30,Kein HTTPS (+10) | Sehr langsam (3247ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Malereibetrieb Kammerer,Maler,0511 212121,,"Weißenburgstraße 7, 30161 Hannover, Deutschland",http://www.malereibetrieb-kammerer.de/,True,True,,False,10518,True,,ChIJj9ZEeVhzsEcRhLlkmU702aE,4.8,19,30,Kein HTTPS (+10) | Sehr langsam (10518ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Malermeister Dieter Petersen,Maler,0172 5111589,,"Sutelstraße 73A, 30659 Hannover, Deutschland",http://www.petersen-malermeister.de/,True,True,,False,3560,True,,ChIJPc64duwMsEcRAITlUBSpdqo,5,10,30,Kein HTTPS (+10) | Sehr langsam (3560ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Malermeister Petersen,Maler,0511 5905536,,"Burgwedeler Str. 100, 30657 Hannover, Deutschland",http://www.petersen-malermeister.de/,True,True,,False,3128,True,,ChIJv4kXBOcMsEcR3bf65ZqIrz0,5,3,30,Kein HTTPS (+10) | Sehr langsam (3128ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Malermeister Raimund Kowolik,Maler,0511 4372195,,"Lemförder Str. 8A, 30169 Hannover, Deutschland",https://malermeister-kowolik.de/,True,True,3,True,2674,False,08.06.2023,ChIJZb5hFhR1sEcRvS-ovz0CYt4,5,5,30,Nicht mobilfreundlich (+15) | Langsam (2674ms) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Ambrock GmbH | Malerarbeiten & Betoninstandsetzung Hannover,Maler,0511 6766670,,"Wohlenbergstraße 4D, 30179 Hannover, Deutschland",https://ambrock.de/,True,True,22,True,1328,True,05.12.2004,ChIJRZaNf-JzsEcR0-RgPYUBwYI,3.7,15,30,Website sehr alt (22 Jahre) (+25) | Telefon bekannt (+5),2026-05-28,neu
Marc Lenarz Malermeister,Maler,0511 494190,,"Badenstedter Str. 80, 30453 Hannover, Deutschland",https://malerfinder.de/hannover/13565-marc-lenarz-malermeister,True,True,15,True,1824,True,01.05.2011,ChIJFX4fuPd0sEcRZ1wsp-UyOrs,3.7,3,30,Website sehr alt (15 Jahre) (+25) | Telefon bekannt (+5),2026-05-28,neu
METHE Fliesen GmbH,Fliesenleger,0511 774005,,"Bogenstraße 12, 30165 Hannover, Deutschland",https://www.methe-fliesen.de/,True,True,14,True,1495,True,02.04.2012,ChIJoQGtdJ9zsEcRqsCDpTrS-fA,4.4,7,30,Website sehr alt (14 Jahre) (+25) | Telefon bekannt (+5),2026-05-28,neu
Design Bau-Profi Kafexholli,Fliesenleger,0170 9656297,,"Walsroder Str. 305, 30855 Langenhagen, Deutschland",http://designbauprofi-kafexholli.de/,True,True,1,False,5107,True,16.04.2025,ChIJLYhjuFpzsEcRT-wq39opJvE,5,19,30,Kein HTTPS (+10) | Sehr langsam (5107ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Marmor Bosek,Fliesenleger,0162 4209900,,"Oldenburger Allee 15, 30659 Hannover, Deutschland",http://marmor-bosek.de/,True,True,,False,3449,True,,ChIJZQSEpHkLsEcRdoPj4v6FDxc,5,6,30,Kein HTTPS (+10) | Sehr langsam (3449ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Rafal Olubinski - Fliesenleger & Innenausbau,Fliesenleger,01522 9328227,,"Breite Riede 42, 31275 Lehrte, Deutschland",http://www.remgres.de/,True,True,,False,3858,True,,ChIJTQTjhWgWJQwRKl3lZzN5Y7k,5,14,30,Kein HTTPS (+10) | Sehr langsam (3858ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Estrich-Meister Ludwig GmbH,Fliesenleger,0511 8437377,,"Algermissener Str. 8, 30519 Hannover, Deutschland",https://estrich-meisterludwig.de/,True,True,7,True,1972,True,16.07.2019,ChIJ2_k0YFYKsEcRWoDS2UaRmCg,5,29,30,Website veraltet (7 Jahre) (+15) | Gute Aktivität (29 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
"Fliesen-, Platten- und Mosaikleger Guido Bracht - Burgdorf",Fliesenleger,05136 9764255,,"Im Dorfe 1A, 31303 Burgdorf, Deutschland",https://bracht-fliesen.de/,True,True,6,True,2087,True,14.08.2020,ChIJYw4B02ARsEcRhxbR6RdzyW8,5,18,30,Website veraltet (6 Jahre) (+15) | Langsam (2087ms) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Dachschön - Dachdeckermeister Arin,Dachdecker,01573 0250458,,"Kleestraße 19, 30625 Hannover, Deutschland",http://www.dachschoen.de/,True,True,,False,2432,True,,ChIJszCTSgALsEcRUYXRFoO5IHk,5,27,30,Kein HTTPS (+10) | Langsam (2432ms) (+5) | Gute Aktivität (27 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Fahlbusch Dach-Wand-Klempner GmbH,Dachdecker,0511 3520978,,"Emil-Meyer-Straße 10, 30165 Hannover, Deutschland",http://www.dach-hannover.de/,True,True,,False,5362,True,,ChIJgVjQ7GBzsEcRywUwTooIPMM,5,2,30,Kein HTTPS (+10) | Sehr langsam (5362ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Friedrich Bedachungen GmbH,Dachdecker,0511 2200240,,"Eupener Str. 35, 30519 Hannover, Deutschland",http://www.friedrich-bedachungen.de/,True,True,,False,3235,True,,ChIJjxZvhAQLsEcR0HReavva56E,3.7,34,30,Kein HTTPS (+10) | Sehr langsam (3235ms) (+10) | Gute Aktivität (34 Bewertungen) (+5) | Telefon bekannt (+5),2026-05-28,neu
Hannover Nord Bau GmbH,Dachdecker,05137 9377940,,"Werftstraße 24, 30926 Seelze, Deutschland",https://hannover-nordbau.de/,True,True,4,True,1429,False,02.12.2022,ChIJhWPvAhV3sEcRxlEf0JF5JNs,4.8,23,30,Nicht mobilfreundlich (+15) | Gute Aktivität (23 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Kaiser + Gent GmbH&Co.KG,Schreiner,0511 2609000,,"Ikarusallee 8B, 30179 Hannover, Deutschland",http://www.kaiser-gent.de/,True,True,,False,3797,True,,ChIJh45DFCVzsEcR85I3lnksTKg,5,2,30,Kein HTTPS (+10) | Sehr langsam (3797ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Christoph Capellmann,Schreiner,0511 498061,,"Bartweg 20, 30453 Hannover, Deutschland",https://www.tischlerei-in-hannover.de/,True,True,8,True,1317,True,18.06.2018,ChIJ9YsrSVh0sEcRvQK4lfhivw8,3.5,8,30,Website sehr alt (8 Jahre) (+25) | Telefon bekannt (+5),2026-05-28,neu
Bau- u. Möbeltischlerei dos Santos,Schreiner,0511 64211941,,"Wohlenbergstraße 6, 30179 Hannover, Deutschland",https://www.tischlerei-dossantos.de/,True,True,8,True,1152,True,14.09.2018,ChIJCcWI_RBzsEcRvPfq-9z1g5Y,4.4,11,30,Website sehr alt (8 Jahre) (+25) | Telefon bekannt (+5),2026-05-28,neu
Tischlerei Nolte,Schreiner,0177 2927388,,"Große Barlinge 65, 30171 Hannover, Deutschland",https://tischlerei-nolte.de/kontakt,True,True,22,True,1299,True,11.12.2004,ChIJZce940kLsEcRv1kTTUuIwfo,0.0,0,30,Website sehr alt (22 Jahre) (+25) | Telefon bekannt (+5),2026-05-28,neu
steen t. brode,Schreiner,0511 881837,,"Feldstraße 3, 30171 Hannover, Deutschland",https://www.steen-t-brode.de/,True,True,21,True,999,True,04.02.2005,ChIJeXRjRDULsEcRHL64obAuZek,0.0,0,30,Website sehr alt (21 Jahre) (+25) | Telefon bekannt (+5),2026-05-28,neu
GTM Dobrinski GmbH,Heizungsbauer,0511 2792760,,"Geibelstraße 2, 30173 Hannover, Deutschland",http://www.gtm-dobrinski.de/,True,True,,False,1091,True,,ChIJcTtJezYLsEcRICXv8gMvQu4,4.6,51,30,Kein HTTPS (+10) | Viele Bewertungen (51) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Munzert Sanitärinstallation GmbH - Badsanierung Hannover,Heizungsbauer,0176 36308534,,"Kopernikusstraße 7B, 30167 Hannover, Deutschland",https://munzert-sanitaer.de/,True,True,7,True,1067,True,22.08.2019,ChIJ56sG6FtxsEcRjSTaygmkv-s,5,32,30,Website veraltet (7 Jahre) (+15) | Gute Aktivität (32 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Herden & Köllner Haustechnik GmbH & Co. KG,Heizungsbauer,0511 86655944,,"Zeißstraße 83, 30519 Hannover, Deutschland",http://www.hk-haustechnik.de/,True,True,,False,3727,True,,ChIJt8-ImhsLsEcRr0UZBgr4Tyk,4.2,47,30,Kein HTTPS (+10) | Sehr langsam (3727ms) (+10) | Gute Aktivität (47 Bewertungen) (+5) | Telefon bekannt (+5),2026-05-28,neu
TrioSan Hannover,Heizungsbauer,0511 90121314,,"Schulenburger Landstraße 134, 30165 Hannover, Deutschland",http://triosan-hannover.de/,True,True,2,False,1644,True,03.03.2024,ChIJ8XsVPehzsEcRDJq-r0qHfOU,4.7,84,30,Kein HTTPS (+10) | Viele Bewertungen (84) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Henry Völzer SKA Heizung und Sanitär,Heizungsbauer,05101 58019,,"Deisterstraße 27, 30966 Hemmingen, Deutschland",https://www.heizung-sanitaer-hannover.de/,True,True,,True,3510,True,,ChIJz1d9oAmgukcRYDCnPu6cHWA,4.7,53,30,Sehr langsam (3510ms) (+10) | Viele Bewertungen (53) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Schöne Bäder Heizung - Sanitär - Klima - Lüftung | Hannover,Sanitär,0162 6909009,,"Alter Flughafen 21, 30179 Hannover, Deutschland",http://www.sbh-baeder.com/,True,True,1,False,2999,True,20.02.2025,ChIJk4XsFNZzsEcRttTmAq5HYTo,5,34,30,Kein HTTPS (+10) | Langsam (2999ms) (+5) | Gute Aktivität (34 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Munzert Sanitärinstallation GmbH - Badsanierung Hannover,Sanitär,0176 36308534,,"Kopernikusstraße 7B, 30167 Hannover, Deutschland",https://munzert-sanitaer.de/,True,True,7,True,1148,True,22.08.2019,ChIJ56sG6FtxsEcRjSTaygmkv-s,5,32,30,Website veraltet (7 Jahre) (+15) | Gute Aktivität (32 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
GTM Dobrinski GmbH,Sanitär,0511 2792760,,"Geibelstraße 2, 30173 Hannover, Deutschland",http://www.gtm-dobrinski.de/,True,True,,False,1066,True,,ChIJcTtJezYLsEcRICXv8gMvQu4,4.6,51,30,Kein HTTPS (+10) | Viele Bewertungen (51) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
SHK GmbH Sanitär Heizung Klima,Sanitär,0511 830051,,"Landwehrstraße 68, 30519 Hannover, Deutschland",https://www.shk-hannover.de/,True,True,,True,2110,False,,ChIJQekCzd4KsEcRQmIKo8txyyI,4.9,10,30,Nicht mobilfreundlich (+15) | Langsam (2110ms) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Lister Badstudio,Sanitär,0511 624590,,"Voßstraße 44, 30161 Hannover, Deutschland",http://www.listerbadstudio.de/,True,True,,False,2375,True,,ChIJmSZD0PFzsEcRSmYvlbAosKc,5,41,30,Kein HTTPS (+10) | Langsam (2375ms) (+5) | Gute Aktivität (41 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
LM Trockenbau | Hannover,Trockenbau,0511 12270850,,"Davenstedter Str. 123, 30453 Hannover, Deutschland",http://lm-trockenbau.com/,True,True,,False,3576,True,,ChIJ8woYwsJ0sEcR9oWjZhI2CCA,5,4,30,Kein HTTPS (+10) | Sehr langsam (3576ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Inovativ Sanierungen Hannover - Immobilien Sanierungen Renovierung Bodenleger Fliesenarbeiten Trockenbau & Raumausstatter,Trockenbau,01522 2639042,,"Große Barlinge 67, 30171 Hannover, Deutschland",http://www.inovativsanierungen.de/,True,True,,False,8182,True,,ChIJcUAwvrUCIGURPtjvN3ZKYe0,4.9,9,30,Kein HTTPS (+10) | Sehr langsam (8182ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
RKG Baupartner GmbH,Trockenbau,0511 89709440,,"Warmbüchenstraße 30, 30159 Hannover, Deutschland",http://www.rkg-baupartner.de/,True,True,,False,6629,True,,ChIJyUm1ILN0sEcRnZiXjaP2Ne4,5,8,30,Kein HTTPS (+10) | Sehr langsam (6629ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Akustik und Trockenbau,Trockenbau,01522 9591944,,"Henckellweg 4, 30459 Hannover, Deutschland",http://is-trockenbau.de/,True,True,,False,1073,False,,ChIJrT5WFth0sEcRafMv92z4WAc,0.0,0,30,Kein HTTPS (+10) | Nicht mobilfreundlich (+15) | Telefon bekannt (+5),2026-05-28,neu
Rolf Burmeister,Trockenbau,0511 496911,,"Fränkische Str. 14 A, 30455 Hannover, Deutschland",http://www.rbth.de/,True,True,,False,1913,False,,ChIJ79U7HnB0sEcR7yin6qZ52eI,3.7,3,30,Kein HTTPS (+10) | Nicht mobilfreundlich (+15) | Telefon bekannt (+5),2026-05-28,neu
Rolf Burmeister Trockenbau,Trockenbau,0511 496911,,"Wunstorfer Str. 130, 30453 Hannover, Deutschland",http://www.rbth.de/,True,True,,False,1694,False,,ChIJ79U7HnB0sEcRxCcm2ShCdV4,0.0,0,30,Kein HTTPS (+10) | Nicht mobilfreundlich (+15) | Telefon bekannt (+5),2026-05-28,neu
AKV-Fenster-Fassaden-Technik GmbH & Co. KG,Fenster und Türen,0511 47315060,,"Eckenerstraße 8, 30179 Hannover, Deutschland",http://www.akv-fenster.de/,True,True,,False,4757,True,,ChIJc5NBVyNzsEcReQqoJEMe4uA,5,5,30,Kein HTTPS (+10) | Sehr langsam (4757ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Bölsche Glas- und Bauelemente Inh.: Florian Kellner,Fenster und Türen,0511 6497472,,"Stargarder Weg 2A, 30659 Hannover, Deutschland",https://www.boelsche-glas.de/startseite/,True,True,,True,6426,True,,ChIJEYZPO8IMsEcRqeLLIBM3fig,4.5,63,30,Sehr langsam (6426ms) (+10) | Viele Bewertungen (63) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Direk-Montaj in Hannover,Fenster und Türen,01512 0509284,,"Pfarrstraße 34, 30459 Hannover, Deutschland",http://www.direk-montaj.de/,True,True,,False,3100,True,,ChIJASqkZi91sEcRiswegRJ7oqs,5,2,30,Kein HTTPS (+10) | Sehr langsam (3100ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Valentin Schmidt - Inneneinrichtungen • Bauelemente GmbH & Co. KG,Fenster und Türen,0511 939440,,"Rehagen 42, 30165 Hannover, Deutschland",http://www.valentinschmidt.de/,True,True,,False,3359,True,,ChIJS2vbEp5zsEcRCjPE-XE7SaM,5,5,30,Kein HTTPS (+10) | Sehr langsam (3359ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Gleue + Willeke Metallbau GmbH,Fenster und Türen,05137 14020,,"Kochslandweg 24, 30823 Garbsen, Deutschland",http://www.gleue-und-willeke.de/,True,True,,False,8396,True,,ChIJu9DSwcNwsEcRE67sHY34bRw,5,10,30,Kein HTTPS (+10) | Sehr langsam (8396ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Burckhardt Metall Glas GmbH,Fenster und Türen,05136 886460,,"Tischlerstraße 9, 30916 Isernhagen, Deutschland",http://www.burckhardts.de/,True,True,,False,6934,True,,ChIJBUyyi-cNsEcRa0jND5S1cWI,4.8,4,30,Kein HTTPS (+10) | Sehr langsam (6934ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Eidmann Erd- u. Gartenbau GmbH,Gartenbau,0511 830530,,"Vor d. Seelhorst 62, 30519 Hannover, Deutschland",http://www.eidmann-gmbh.de/,True,True,,False,4930,True,,ChIJrQ_FEgYLsEcRjkNfczcNPcE,4.2,20,30,Kein HTTPS (+10) | Sehr langsam (4930ms) (+10) | Gute Aktivität (20 Bewertungen) (+5) | Telefon bekannt (+5),2026-05-28,neu
Gärtnerei Rechter GbR,Gartenbau,0511 65870,,"Burgwedeler Str. 62, 30657 Hannover, Deutschland",http://www.rechter-hannover.de/,True,True,,False,2589,True,,ChIJhaTFIuAMsEcR6lMeucPImVE,4.4,59,30,Kein HTTPS (+10) | Langsam (2589ms) (+5) | Viele Bewertungen (59) (+10) | Telefon bekannt (+5),2026-05-28,neu
MK Service GmbH,Reinigungsfirma,0511 84400270,,"Seestraße 25, 30171 Hannover, Deutschland",https://m-k-service.com/,True,True,,True,3365,True,,ChIJbQH32G8NsEcRLM7IQGZzy4E,5,136,30,Sehr langsam (3365ms) (+10) | Viele Bewertungen (136) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Hoteit Gebäudereinigung,Reinigungsfirma,0511 10537602,,"Halkettstraße 13, 30165 Hannover, Deutschland",http://hoteit-gebaeudereinigung.de/,True,True,,False,2030,True,,ChIJYXWxWC5zsEcRF6GLgXZ0A-k,4.9,44,30,Kein HTTPS (+10) | Langsam (2030ms) (+5) | Gute Aktivität (44 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
KAYA Gebäudemanagement,Reinigungsfirma,0162 1795422,,"Richard-Lattorf-Straße 25, 30453 Hannover, Deutschland",http://www.kayaservices.de/,True,True,,False,4361,True,,ChIJ234m_WV1sEcRkTtxVFN8hMc,5,12,30,Kein HTTPS (+10) | Sehr langsam (4361ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
KÖTTER Cleaning,Reinigungsfirma,0511 9651250,,"Pelikanstraße 13, 30177 Hannover, Deutschland",http://www.koetter.de/cleaning-hannover,True,True,,False,3647,True,,ChIJb73aE1RzsEcR0ktWbjWhaVE,5,3,30,Kein HTTPS (+10) | Sehr langsam (3647ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Krüger & Krüger Facility Services GmbH,Reinigungsfirma,0511 16597101,,"Vahrenwalder Str. 28, 30161 Hannover, Deutschland",http://www.krueger-services.de/gebaeudereinigung-hannover,True,True,,False,3349,True,,ChIJrxpxrFhzsEcR2g0qE2ufQrk,5,2,30,Kein HTTPS (+10) | Sehr langsam (3349ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
RM Gebäudereinigung,Reinigungsfirma,0511 1234297,,"Am Soltekampe 120, 30455 Hannover, Deutschland",http://rm-hannover.de/,True,True,,False,2988,True,,ChIJIRtQHcR1sEcRnodazCU7RGE,5,20,30,Kein HTTPS (+10) | Langsam (2988ms) (+5) | Gute Aktivität (20 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Objektmanagement Hannover - Søren Schmidt,Reinigungsfirma,0511 33652080,,"Berliner Allee 12a, 30175 Hannover, Deutschland",http://www.objektmanagement-hannover.de/,True,True,,False,4111,True,,ChIJW0FW39hwsEcRDUykBhU-CYE,5,7,30,Kein HTTPS (+10) | Sehr langsam (4111ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
✅ Fensterputzer Hannover 🥇,Reinigungsfirma,0511 64205651,,"Davenstedter Str. 60, 30453 Hannover, Deutschland",http://www.mcwindow.de/,True,True,,False,2515,True,,ChIJ2dl2rBF1sEcRW1vvgpP4j8w,5,22,30,Kein HTTPS (+10) | Langsam (2515ms) (+5) | Gute Aktivität (22 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Gebäudereinigung 24 GmbH,Reinigungsfirma,0511 64669261,,"Leonhardtstraße 3, 30175 Hannover, Deutschland",http://bauendreinigung24.de/,True,True,,False,5688,True,,ChIJB152o610sEcRo7ils6RaUVU,5,9,30,Kein HTTPS (+10) | Sehr langsam (5688ms) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Schlüsseldienst Hannover Yapar,Schlüsseldienst,01520 7924483,,"Perlstraße 2, 30161 Hannover, Deutschland",https://yapar-schluesseldienst.de/,True,True,,True,4183,True,,ChIJJZ771WELsEcRaNi3O1PBggA,5,376,30,Sehr langsam (4183ms) (+10) | Viele Bewertungen (376) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Calenberger Schlüsseldienst - 24 h Notdienst,Schlüsseldienst,0511 131436,,"Goethestraße 39, 30169 Hannover, Deutschland",https://www.schluesseldienst-hannover.eu/,True,True,,True,3351,True,,ChIJwSG6ubN1sEcRsxJ4U4Kvwb4,4.8,251,30,Sehr langsam (3351ms) (+10) | Viele Bewertungen (251) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Autoschlüssel Zahed,Schlüsseldienst,0163 5727357,,"Badenstedter Str. 185, 30455 Hannover, Deutschland",http://www.autoschluessel-hannover.de/,True,True,,False,1956,True,,ChIJPbw2Wjx1sEcRLxX66wrrVSE,4.8,418,30,Kein HTTPS (+10) | Viele Bewertungen (418) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Aktuell Schlossnotdienst & Schlüsseldienst K. Klose e. K.,Schlüsseldienst,0511 9586834,,"An d. Johanniskirche 10, 30629 Hannover, Deutschland",http://www.schluesseldienst24std.de/,True,True,,False,1995,True,,ChIJdcFZly1zsEcR_jLw7zufXlA,4.9,59,30,Kein HTTPS (+10) | Viele Bewertungen (59) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Schlüsseldienst Doghmane,Schlüsseldienst,0511 9823848,,"Hildesheimer Str. 52, 30880 Laatzen, Deutschland",http://www.schluesseldienst-doghmane.de/,True,True,,False,1192,True,,ChIJw2fLTQQ4ZUERWso28G9rexc,4.9,63,30,Kein HTTPS (+10) | Viele Bewertungen (63) (+10) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
